key,run,cell,exp_stored,logp_stored,target,genotype,depth,phase,cycle,des,exp_hi,drift,tail,logP,n_eff,max_eff,n_active,vs_gaussian,vs_gn,verdict
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|8908|0.7695315,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,8908,0.7695314592348148,-3.8121496513978825,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.99984297901874, 17.99974286326373, 3.737315629770114]",0.7695314592348159,1.1102230246251565e-15,1.8956378846594703e-59,-3.8121496513979354,17.99974286326373,9.99984297901874,3.0,-0.31978454076518403,-0.355445540765184,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10616|0.8826352,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10616,0.8826352161310714,-4.381951921981165,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.999841244484076, 13.999704286881085, 4.061520321763998]",0.8826352161310733,1.887379141862766e-15,2.901739077370699e-76,-4.381951921981172,13.999704286881085,7.999841244484076,4.0,-0.20668078386892663,-0.24234178386892657,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10210|0.9146097,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10210,0.9146097362782044,-4.52026008824064,a2p73_b1p41,B30F,3,A,c0,"[4.0, 5.999893417157624, 15.998825546136453, 3.954176517490332]",0.9146097362782112,6.772360450213455e-15,1.8448898015200795e-154,-4.5202600882406765,15.998825546136453,5.999893417157624,4.0,-0.17470626372178877,-0.2103672637217887,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10211|0.9160133,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10211,0.9160133365530205,-4.52026008824064,a2p73_b1p41,B30F,3,A,c0,"[4.0, 5.999890411961587, 15.998830717504473, 3.914618473473709]",0.9160133365530225,1.9984014443252818e-15,3.750306430026384e-158,-4.5202600882406765,15.998830717504473,5.999890411961587,4.0,-0.17330266344697742,-0.20896366344697737,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|8366|0.9988164,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,8366,0.998816355010533,-3.3497771400788126,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.9998819274983495, 11.999739912318917, 4.36338150314608]",0.9988163550105327,-3.3306690738754696e-16,1.3448005124331166e-82,-3.3497771400788383,11.999739912318917,7.9998819274983495,3.0,-0.09049964498946728,-0.12616064498946722,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|8455|1.0030110,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,8455,1.0030110047093737,-3.788393591049828,a2p73_b1p41,B30F,3,A,c0,"[3.0, 6.999883047792934, 17.99972879252284, 4.668539569925361]",1.0030110047093848,1.1102230246251565e-14,1.219920675333682e-69,-3.788393591049856,17.99972879252284,6.999883047792934,3.0,-0.0863049952906152,-0.12196599529061514,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10168|1.0374996,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10168,1.0374995549108184,-4.250097694240835,a2p73_b1p41,B30F,3,A,c0,"[4.0, 4.999916217805795, 11.99977755826461, 1.8382282147073186]",1.0374995549108192,8.881784197001252e-16,1.554004495265988e-163,-4.250097694240954,11.99977755826461,4.999916217805795,4.0,-0.05181644508918071,-0.08747744508918065,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10165|1.0400649,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10165,1.0400649485979823,-4.2494086548827035,a2p73_b1p41,B30F,3,A,c0,"[4.0, 4.99991614287285, 11.999777362670068, 1.8419098290972968]",1.0400649485979816,-6.661338147750939e-16,1.5155497140721667e-163,-4.2494086548827,11.999777362670068,4.99991614287285,4.0,-0.04925105140201835,-0.0849120514020183,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|12415|1.0532287,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,12415,1.0532286812299232,-5.159887030463541,a2p73_b1p41,B30F,3,A,c0,"[5.0, 4.999916217805795, 12.99973247106028, 1.7780920174271704]",1.0532286812299272,3.9968028886505635e-15,8.13904776296708e-161,-5.159887030463021,12.99973247106028,4.999916217805795,5.0,-0.03608731877007276,-0.0717483187700727,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10706|1.0721385,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10706,1.0721384505283171,-4.609719360962258,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.999884661582024, 17.999310703342022, 4.406309429270323]",1.0721384505283178,6.661338147750939e-16,4.349336047771528e-81,-4.609719360962229,17.999310703342022,7.999884661582024,4.0,-0.017177549471682152,-0.052838549471682095,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|13001|1.0742558,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,13001,1.0742558312415416,-5.467002074368858,a2p73_b1p41,B30F,3,A,c0,"[5.0, 7.999857152779466, 19.996658259330687, 4.433782768305168]",1.0742558312415431,1.5543122344752192e-15,9.665475051275305e-75,-5.467002074369442,19.996658259330687,7.999857152779466,5.0,-0.015060168758456838,-0.05072116875845678,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000|10798|1.0796552,output/experiments/B30F_c30_a2p73_b1p41/20260703-080238_p64_i4000,10798,1.0796552193941193,-4.866584469402972,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.999857156498239, 21.99709069292129, 4.423591927232263]",1.0796552193941176,-1.7763568394002505e-15,1.1365050302186216e-76,-4.866584469404589,21.99709069292129,7.999857156498239,4.0,-0.00966078060588238,-0.04532178060588232,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8414|0.5951960,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8414,0.5951960274940162,-3.741612063252108,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999891076091259, 15.999797133855553, 4.037681128354134]",0.5951960274940072,-8.992806499463768e-15,1.1830271375322293e-61,-3.741612062231145,15.999797133855553,7.999891076091259,3.0,-0.4941199725059927,-0.5297809725059927,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8410|0.6140953,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8410,0.6140953364110189,-3.679334565984765,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999851198764112, 15.999722417648789, 4.043150285344618]",0.6140953364110447,2.5868196473766147e-14,7.867471930681208e-62,-3.6793345651968172,15.999722417648789,7.999851198764112,3.0,-0.4752206635889552,-0.5108816635889551,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8459|0.6645716,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8459,0.6645715706732767,-3.8132849203439902,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999888047042039, 17.999746279220492, 3.847534136870607]",0.6645715706732835,6.8833827526759706e-15,3.7600039810411825e-59,-3.813284920344042,17.999746279220492,7.999888047042039,3.0,-0.4247444293267164,-0.46040542932671635,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8455|0.6658373,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8455,0.6658373023185843,-3.8132849203439894,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999888047042039, 17.999746279220492, 3.8475082004403536]",0.6658373023185842,-1.1102230246251565e-16,3.419938713959967e-59,-3.8132849203440426,17.999746279220492,7.999888047042039,3.0,-0.42347869768141577,-0.4591396976814157,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8458|0.6765573,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8458,0.6765572626317946,-3.797257958999194,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999837831374395, 17.999632488240156, 3.78153213797202]",0.6765572626318078,1.3211653993039363e-14,1.0623781704131182e-60,-3.7972579591929545,17.999632488240156,7.999837831374395,3.0,-0.41275873736819213,-0.4484197373681921,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8952|0.6868526,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8952,0.6868525965585215,-3.961275344948852,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999873758028597, 19.99977118851691, 3.9309796957295084]",0.6868525965585124,-9.103828801926284e-15,4.7541640530648346e-57,-3.961275345083196,19.99977118851691,9.999873758028597,3.0,-0.40246340344148757,-0.4381244034414875,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8950|0.7087005,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8950,0.7087005144839338,-3.9136865399867538,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.99984297901874, 19.99971487502424, 3.933982575893854]",0.7087005144839528,1.8984813721090177e-14,3.663569045070899e-57,-3.9136865399868115,19.99971487502424,9.99984297901874,3.0,-0.3806154855160472,-0.4162764855160471,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8951|0.7101616,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8951,0.7101616006399285,-3.912347405827381,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999771986542555, 19.999586885548666, 3.8748732234668353]",0.7101616006399125,-1.5987211554602254e-14,1.0485042693973917e-58,-3.9123474068566773,19.999586885548666,9.999771986542555,3.0,-0.37915439936008744,-0.4148153993600874,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8906|0.7455965,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8906,0.7455965208136394,-3.869888223186895,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999873758028597, 17.99979364457351, 3.7485213254741545]",0.7455965208136397,3.3306690738754696e-16,2.509374552935958e-59,-3.86988822334319,17.99979364457351,9.999873758028597,3.0,-0.34371947918636025,-0.3793804791863602,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8909|0.7779157,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8909,0.7779156691035064,-3.7944240128129527,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999771986542555, 17.999627427705068, 3.656560909596447]",0.7779156691035409,3.452793606584237e-14,5.247218359673327e-61,-3.79442401286054,17.999627427705068,9.999771986542555,3.0,-0.311400330896459,-0.34706133089645896,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8953|0.8989541,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8953,0.8989541373339593,-3.897178042059044,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999913139745887, 19.99924221065762, 4.315614937432802]",0.8989541373339602,8.881784197001252e-16,1.5186417256729552e-70,-3.897178041565738,19.99924221065762,9.999913139745887,3.0,-0.19036186266603972,-0.22602286266603966,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8996|0.9871016,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8996,0.987101554916112,-4.005642837116343,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999913139745887, 21.99907851614463, 4.324787792276265]",0.9871015549161094,-2.55351295663786e-15,5.5217057549394986e-70,-4.005642837206684,21.99907851614463,9.999913139745887,3.0,-0.10221444508389055,-0.1378754450838905,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8500|1.0390878,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8500,1.0390878223889686,-4.5505084895606425,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999892817059845, 19.999592960293278, 4.576561183220598]",1.0390878223889624,-6.217248937900877e-15,7.450132002493736e-76,-4.550300460594644,19.999592960293278,7.999892817059845,3.0,-0.050228177611037594,-0.08588917761103754,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8365|1.0535849,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8365,1.0535848669466557,-3.349777140078793,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999875243693304, 11.999752478169723, 4.265624090138292]",1.0535848669466528,-2.886579864025407e-15,1.4975186792272123e-82,-3.349777140078821,11.999752478169723,7.999875243693304,3.0,-0.035731133053347186,-0.07139213305334713,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|8812|1.0543048,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,8812,1.0543047638593597,-13.8097590288763,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999711580939621, 13.72202173578828, 1.314367153617921]",1.0543047638593586,-1.1102230246251565e-15,3.4960344453248846e-68,-13.809759028876295,13.72202173578828,9.999711580939621,3.0,-0.03501123614064139,-0.07067223614064133,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000|10795|1.0844494,output/experiments/B30F_c30_a2p73_b1p41/20260703-113330_p64_i4000,10795,1.0844493869556966,-5.031673044795007,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.9999450788105335, 21.999505844748803, 4.884907460593361]",1.084449386955687,-9.547918011776346e-15,3.799757786692777e-76,-5.03167294508844,21.999505844748803,7.9999450788105335,4.0,-0.004866613044312906,-0.04052761304431285,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8457|0.6522682,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8457,0.6522681861997776,-3.797257959192954,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999832232217485, 17.99964102914502, 3.835216733089947]",0.6522681861997472,-3.0309088572266774e-14,1.6116149112745103e-60,-3.7972579591929545,17.99964102914502,7.999832232217485,3.0,-0.4370478138002527,-0.47270881380025265,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8950|0.6890631,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8950,0.6890630619477276,-3.950769048441668,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999832442550293, 19.999696987844988, 3.8699692042531844]",0.6890630619477327,5.10702591327572e-15,1.5137384886406634e-58,-3.9507690484416966,19.999696987844988,9.999832442550293,3.0,-0.40025293805226725,-0.4359139380522672,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8908|0.7380828,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8908,0.7380827776011855,-3.8121496527193623,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999846478580642, 17.999747875334485, 3.7880195554723954]",0.7380827776011688,-1.6653345369377348e-14,3.178202236570635e-59,-3.8121496513979354,17.999747875334485,9.999846478580642,3.0,-0.35123322239883115,-0.3868942223988311,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8906|0.7442546,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8906,0.7442546215358199,-3.7944240128605404,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999777169300694, 17.999634846750702, 3.705375666879002]",0.7442546215358306,1.0658141036401503e-14,8.849988647690535e-61,-3.79442401286054,17.999634846750702,9.999777169300694,3.0,-0.3450613784641694,-0.38072237846416934,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8907|0.7454836,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8907,0.7454835914020292,-3.7944240128605395,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999777169300694, 17.999634846750702, 3.7052657829879685]",0.7454835914020171,-1.2101430968414206e-14,8.040279377120897e-61,-3.79442401286054,17.999634846750702,9.999777169300694,3.0,-0.3438324085979828,-0.37949340859798275,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8459|0.9172227,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8459,0.9172226541876549,-3.793253894812088,a2p73_b1p41,B30F,3,A,c0,"[3.0, 7.999868717416574, 17.999621717256204, 3.6879895146900523]",0.9172226541876463,-8.659739592076221e-15,6.150089204200063e-62,-3.7932538948121177,17.999621717256204,7.999868717416574,3.0,-0.1720933458123537,-0.20775434581235364,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|10708|1.0404108,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,10708,1.0404108302129031,-4.928202869651103,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.999910562985184, 18.999773419649372, 4.3968193986378985]",1.0404108302129291,2.5979218776228663e-14,2.8427290505563414e-55,-4.928202866139067,18.999773419649372,7.999910562985184,4.0,-0.048905169787070824,-0.08456616978707077,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|10709|1.0454737,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,10709,1.045473693237449,-4.85206358998394,a2p73_b1p41,B30F,3,A,c0,"[4.0, 7.999881605950407, 18.999699625844446, 4.400988692647452]",1.0454736932374153,-3.375077994860476e-14,1.1986673038507909e-56,-4.8520635899839695,18.999699625844446,7.999881605950407,4.0,-0.043842306762584604,-0.07950330676258455,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8005|1.0533567,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8005,1.0533566989487082,-3.750717603554984,a2p73_b1p41,B30F,3,A,c0,"[3.0, 5.999943013769285, 17.999685414632435, 4.53704513676405]",1.05335669894871,1.7763568394002505e-15,1.443832713001562e-68,-3.7507176017242316,17.999685414632435,5.999943013769285,3.0,-0.03595930105128997,-0.07162030105128991,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000|8999|1.0796364,output/experiments/B30F_c30_a2p73_b1p41/20260703-150725_p64_i4000,8999,1.079636431108079,-5.21060482148438,a2p73_b1p41,B30F,3,A,c0,"[3.0, 9.999642377309087, 25.999417516896965, 2.9030478642338347]",1.0796364311080806,1.5543122344752192e-15,2.750957906158588e-181,-5.210604829782763,25.999417516896965,9.999642377309087,3.0,-0.009679568891919343,-0.045340568891919286,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000|6524|1.0638469,output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000,6524,1.063846858919002,-3.79085875037901,a2p73_b1p41,B30F,3,A,c1,"[2.0, 9.999239175722225, 10.99609002561594, 2.1269993487293912]",1.0638539028208067,7.04390180472636e-06,1.1086875444894785e-10,-3.790715952282141,10.99609002561594,9.999239175722225,2.0,-0.025462097179193233,-0.061123097179193175,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000|10162|1.0674350,output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000,10162,1.0674349794964753,-4.249409718596195,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.999916143762631, 11.99976671691275, 1.4882589593593196]",1.0674349794964753,0.0,8.394380485603241e-164,-4.2494097185962065,11.99976671691275,4.999916143762631,4.0,-0.021881020503524695,-0.05754202050352464,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000|10166|1.0702910,output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000,10166,1.0702910135533363,-4.2494086548827035,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.999908262449454, 11.99977041991216, 3.084066716070175]",1.0702910135533237,-1.2656542480726785e-14,3.949699605393327e-147,-4.2494086548827,11.99977041991216,4.999908262449454,4.0,-0.019024986446676273,-0.054685986446676216,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000|6521|1.0815859,output/experiments/B30F_c30_a2p73_b1p41/20260705-124321_p64_i4000,6521,1.0815859032396526,-3.743444947772857,a2p73_b1p41,B30F,3,A,c1,"[2.0, 9.999053356680724, 10.98911840532073, 1.9064529118234093]",1.0815860807870727,1.7754742009934432e-07,9.773193313663331e-14,-3.743430610697894,10.98911840532073,9.999053356680724,2.0,-0.007729919212927205,-0.04339091921292715,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|10169|0.9330996,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,10169,0.9330996382023058,-4.243927342286501,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.999907428510904, 11.999758113221866, 3.0447701725697627]",0.9330996382023065,6.661338147750939e-16,1.3175632440329782e-165,-4.243927342286255,11.999758113221866,4.999907428510904,4.0,-0.1562163617976935,-0.19187736179769344,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|10168|0.9518490,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,10168,0.9518489567947526,-4.225112591286464,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.99990487019922, 11.99975150972417, 2.9521071601951325]",0.9518489567947537,1.1102230246251565e-15,5.8306259754086634e-176,-4.225112591285688,11.99975150972417,4.99990487019922,4.0,-0.13746704320524628,-0.17312804320524622,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|10167|0.9594593,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,10167,0.9594592822311879,-4.225102555989381,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.9999048900508445, 11.99975155240229, 2.9572135573089136]",0.9594592822311838,-4.107825191113079e-15,3.0818468141907058e-176,-4.225102555989369,11.99975155240229,4.9999048900508445,4.0,-0.12985671776881613,-0.16551771776881608,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|10165|0.9608283,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,10165,0.9608283416272119,-4.225100398131986,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.999904889411169, 11.999751550754754, 2.9574000085121654]",0.9608283416272131,1.2212453270876722e-15,4.142906753120877e-176,-4.225100398131981,11.999751550754754,4.999904889411169,4.0,-0.12848765837278686,-0.1641486583727868,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|7916|1.0167177,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,7916,1.0167176942787077,-3.5667721760399416,a2p73_b1p41,B30F,3,A,c1,"[3.0, 5.9999576803818035, 13.999856456415413, 4.715442191280346]",1.0167176942787042,-3.552713678800501e-15,4.1650903131070175e-129,-3.5667721734951345,13.999856456415413,5.9999576803818035,3.0,-0.07259830572129577,-0.10825930572129572,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|7915|1.0173166,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,7915,1.0173165513535443,-3.5667721240394616,a2p73_b1p41,B30F,3,A,c1,"[3.0, 5.999957680471136, 13.99985645669709, 4.715444075683674]",1.0173165513535576,1.3322676295501878e-14,4.117010227795745e-129,-3.566772121494684,13.99985645669709,5.999957680471136,3.0,-0.07199944864644237,-0.10766044864644231,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|7919|1.0176556,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,7919,1.017655637309816,-3.566772100870335,a2p73_b1p41,B30F,3,A,c1,"[3.0, 5.999957680496212, 13.999856456760472, 4.715444640762463]",1.0176556373098071,-8.881784197001252e-15,4.0957621367798156e-129,-3.566772098325446,13.999856456760472,5.999957680496212,3.0,-0.07166036269019282,-0.10732136269019277,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|12416|1.0571301,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,12416,1.0571300918811113,-5.111535589056728,a2p73_b1p41,B30F,3,A,c1,"[5.0, 4.999913173965799, 12.999722122491427, 1.8380874440655668]",1.0571300918811217,1.0436096431476471e-14,6.037511108739271e-173,-5.111535589056867,12.999722122491427,4.999913173965799,5.0,-0.032185908118878226,-0.06784690811887817,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000|11921|1.0855334,output/experiments/B30F_c30_a2p73_b1p41/20260705-165810_p64_i4000,11921,1.0855334094205475,-5.246534471264212,a2p73_b1p41,B30F,3,A,c1,"[5.0, 1.999973669843255, 9.999325133298054, 3.3381644477267214]",1.0855334094205495,1.9984014443252818e-15,5.411293296392118e-135,-5.246534457718153,9.999325133298054,1.999973669843255,5.0,-0.0037825905794504067,-0.03944359057945035,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000|10167|1.0297608,output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000,10167,1.029760762872634,-4.225109842229899,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.9999131734724775, 11.999769612954056, 1.8448646835622438]",1.0297607628726293,-4.6629367034256575e-15,9.996098237268136e-176,-4.225109842229898,11.999769612954056,4.9999131734724775,4.0,-0.05955523712737065,-0.0952162371273706,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000|10165|1.0351982,output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000,10165,1.0351982495070395,-4.225105742523789,a2p73_b1p41,B30F,3,A,c1,"[4.0, 4.999921404494493, 11.999775683131915, 2.057150247190886]",1.035198249507039,-4.440892098500626e-16,2.355229632680883e-175,-4.22510574252377,11.999775683131915,4.999921404494493,4.0,-0.05411775049296086,-0.0897787504929608,valid
a2p73_b1p41|output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000|12415|1.0408937,output/experiments/B30F_c30_a2p73_b1p41/20260705-211049_p64_i4000,12415,1.0408937086228565,-5.1586772374422765,a2p73_b1p41,B30F,3,A,c1,"[5.0, 4.999908263406826, 12.001041763865508, 3.1028766552569027]",1.0408937086228585,1.9984014443252818e-15,8.016079380133975e-149,-5.15867723744229,12.001041763865508,4.999908263406826,5.0,-0.04842229137714149,-0.08408329137714143,valid
