group,design,depth,exp_O,vs_gaussian,Nc_before,Nc_after,prob_before,prob_after,prob_gain,sqdb_before,sqdb_after,negvol_before,negvol_after,han_valid,after_source,provenance
B30B_c30_a1p00_b1p00,B30B,3,0.7221918948373173,0.0555252281706503,2,2,0.037533465064685564,0.3243518242049578,8.164428531171051,15.356523925399246,1.9224697731958105,1.1505618887155946,0.6275688832723773,True,core_exact,output_oldold/experiments/B30B_c30_a1p00_b1p00/20260223-001701_p64_i2500#550
B30B_c30_a1p00_b1p00,B30B,3,0.7295720813624735,0.0629054146958065,14,6,0.06015654611248212,,,15.325070225048494,0.0,0.6662109530043147,4.8373872463751315,False,core_exact,experiments/B30B_c30_a1p00_b1p00/20260222-193833_p64_i2500#957
B30B_c30_a1p00_b1p00,B30B,3,0.7295720813624735,0.0629054146958065,14,6,0.06015654611248212,,,15.325070225048494,0.0,0.6662109530043147,4.8373872463751315,False,core_exact,output_oldold/experiments/B30B_c30_a1p00_b1p00/20260222-193833_p64_i2500#957
B30B_c30_a1p00_b1p00,B30B,3,0.7298612815487362,0.0631946148820692,10,4,0.18955373372265347,0.0032072520075478433,0.01618142044314269,14.617606284885143,11.098244719971312,1.0366081029752707,0.6274647556837801,True,core_exact,experiments/B30B_c30_a1p00_b1p00/20260223-221515_p64_i2500#402
B30B_c30_a1p00_b1p00,B30B,3,0.7298612815487362,0.0631946148820692,10,4,0.18955373372265347,0.0032072520075478433,0.01618142044314269,14.617606284885143,11.098244719971312,1.0366081029752707,0.6274647556837801,True,core_exact,output_oldold/experiments/B30B_c30_a1p00_b1p00/20260223-221515_p64_i2500#402
B30B_c30_a1p41_b1p41,B30B,3,1.00470413288748,0.0451442473748442,6,2,0.0002762592128763819,0.09715312548415382,122.2528949162517,6.590088423931799,7.287188791840605,3.649577402036135,2.070026911432895,True,architecture_rule,experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#800
B30B_c30_a1p41_b1p41,B30B,3,1.00470413288748,0.0451442473748442,6,2,0.0002762592128763819,0.09715312548415382,122.2528949162517,6.590088423931799,7.287188791840605,3.649577402036135,2.070026911432895,True,architecture_rule,output_oldold/experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#800
B30B_c30_a1p41_b1p41,B30B,3,1.0117812635638517,0.0522213780512159,2,2,0.0750139016077547,0.2463004027400644,3.0301634288752854,14.733518986404919,2.5464185515465827,2.2540637533770256,0.6274764148068517,True,core_exact,experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#300
B30B_c30_a1p41_b1p41,B30B,3,1.0117812635638517,0.0522213780512159,2,2,0.0750139016077547,0.2463004027400644,3.0301634288752854,14.733518986404919,2.5464185515465827,2.2540637533770256,0.6274764148068517,True,core_exact,output_oldold/experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#300
B30B_c30_a1p41_b1p41,B30B,3,1.018029500257465,0.0584696147448293,0,0,0.9657216545807008,1.0000000000000002,1.0038048584268915,14.200123659348392,8.684267306786106e-08,0.9378138472642346,0.9378138472642346,True,architecture_rule,experiments/B30B_c30_a1p41_b1p41/20260226-012750_p64_i2500#1250
B30B_c30_a1p41_b1p41,B30B,3,1.018029500257465,0.0584696147448293,0,0,0.9657216545807008,1.0000000000000002,1.0038048584268915,14.200123659348392,8.684267306786106e-08,0.9378138472642346,0.9378138472642346,True,architecture_rule,experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#1250
B30B_c30_a1p41_b1p41,B30B,3,1.018029500257465,0.0584696147448293,0,0,0.9657216545807008,1.0000000000000002,1.0038048584268915,14.200123659348392,8.684267306786106e-08,0.9378138472642346,0.9378138472642346,True,architecture_rule,output_oldold/experiments/B30B_c30_a1p41_b1p41/20260226-012750_p64_i2500#1250
B30B_c30_a1p41_b1p41,B30B,3,1.018029500257465,0.0584696147448293,0,0,0.9657216545807008,1.0000000000000002,1.0038048584268915,14.200123659348392,8.684267306786106e-08,0.9378138472642346,0.9378138472642346,True,architecture_rule,output_oldold/experiments/B30B_c30_a1p41_b1p41/20260226-015926_p64_i2500#1250
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#64
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,experiments/B30_c30_a1p00_b1p41/20260221-182208_p64_i2500#64
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,output_old/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#64
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,output_old/experiments/B30_c30_a1p00_b1p41/20260221-182208_p64_i2500#64
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,output_oldold/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#64
