root,group,run,cell_idx,design,depth,modes,pnr_max,target_alpha,target_beta,exp_stored,exp_lo,exp_hi,herald_norm,herald_norm_lo,prob,logP,herald_prob_full,active_modes,max_pnr,total_photons,fired_modes,fp_budget,indep_fidelity,wigner_negvol,gs_eig,gaussian_limit,vs_gs,vs_gaussian,scorer_backend,moment_fast,is_artifact,artifact_reason,target_source,n_skipped_cells
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,252,B30B,3,3,15,(1.4142+0j),(1+1j),1.030379391245151,1.0349179240715882,1.0302767316878627,0.9999987057098487,0.9974464006519307,1.0,0.0,0.9999972313504151,1,0,0,0,1,1.0000000000000004,,0.10570949967462662,0.9595598855126357,0.9245672320132361,0.070716846175227,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,254,B30B,3,3,15,(1.4142+0j),(1+1j),1.030379391245151,1.0349179240715882,1.0302767316878627,0.9999987057098487,0.9974464006519307,1.0,0.0,0.9999972313504151,1,0,0,0,1,1.0000000000000004,,0.10570949967462662,0.9595598855126357,0.9245672320132361,0.070716846175227,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,400,B30B,3,3,15,(1.4142+0j),(1+1j),1.0107215704657813,1.0249019792430776,1.0096532366026783,0.9999638597120001,0.9867869306821334,7.972766619390741e-07,-6.098390948485876,7.977962696525518e-07,1,11,11,1,12,,,0.10570949967462662,0.9595598855126357,0.9039437369280516,0.05009335109004254,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,711,B30B,3,3,15,(1.4142+0j),(1+1j),1.01181806068782,1.030065967987036,1.0094911214772102,0.9998886479278045,9.154839363639718,4.526107755642418e-05,-4.3442751107604725,4.528271695611316e-05,2,15,45,3,4096,,,0.10570949967462662,0.9595598855126357,0.9037816218025836,0.049931235964574494,breeding_fock,False,True,l_truncation,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,751,B30B,3,3,15,(1.4142+0j),(1+1j),1.019014436417836,1.0284836679281828,1.0185960869179573,0.9999902490933033,0.9931522003565839,1.0,0.0,0.9999732274555956,3,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9128865872433307,0.05903620140532162,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,752,B30B,3,3,15,(1.4142+0j),(1+1j),1.019014436417836,1.0284836679281826,1.0185960869179576,0.9999902490933033,0.9931522003565839,1.0,0.0,0.9999732274555956,3,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9128865872433309,0.05903620140532184,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,1004,B30B,3,3,15,(1.4142+0j),(1+1j),1.0198001861460173,1.027017928844382,1.0194391727178922,0.999992042072187,0.9938070874438775,3.421889633161524e-05,-4.465734001949186,3.362710721493576e-05,4,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9137296730432656,0.05987928720525648,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-012750_p64_i2500,1250,B30B,3,3,15,(1.4142+0j),(1+1j),1.018392749311006,1.0266706177377802,1.018029500257465,0.9999923058226757,0.9939092276055853,0.9962095636468089,-0.0016492933413393602,0.9999795321691367,5,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9123200005828385,0.05846961474482937,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,300,B30B,3,3,15,(1.4142+0j),(1+1j),1.012229108713582,1.029683357966289,1.0117812635638517,0.9999544253567579,0.9820372847681212,0.08128287748211806,-1.0900009303986695,0.08127673206203521,1,2,2,1,3,1.0,,0.10570949967462662,0.9595598855126357,0.9060717638892251,0.05222137805121596,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,606,B30B,3,3,15,(1.4142+0j),(1+1j),1.014037323917024,1.0294037780970307,1.013613813127614,0.9999715868391491,0.9858522579455916,9.150746227179015e-05,-4.038543488542124,9.153593915142007e-05,2,9,18,2,100,1.0000000000000004,,0.10570949967462662,0.9595598855126357,0.9079043134529874,0.05405392761497829,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,713,B30B,3,3,15,(1.4142+0j),(1+1j),1.0224866740748098,1.0292082617951315,1.0218246853054795,0.9999804191146557,0.35600289088396514,3.594980894955752e-05,-4.444303413274795,3.444607318973995e-05,2,15,41,3,3072,,,0.10570949967462662,0.9595598855126357,0.9161151856308529,0.06226479979284383,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,751,B30B,3,3,15,(1.4142+0j),(1+1j),1.0187073939308209,1.0281601076655302,1.0182829257184567,0.9999901276033866,0.9931100629113407,1.0,0.0,0.9999728481199027,3,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9125734260438301,0.058723040205820976,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,753,B30B,3,3,15,(1.4142+0j),(1+1j),1.0187073939308209,1.0281601076655302,1.0182829257184567,0.9999901276033866,0.9931100629113407,1.0,0.0,0.9999728481199027,3,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9125734260438301,0.058723040205820976,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,800,B30B,3,3,15,(1.4142+0j),(1+1j),1.0047041328874802,1.0047041328874797,1.00470413288748,1.0,1.0,0.00079468977442794,-3.0998023751775086,0.0002762592128763901,3,3,6,2,16,,,0.10570949967462662,0.9595598855126357,0.8989946332128533,0.04514424737484424,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,1206,B30B,3,3,15,(1.4142+0j),(1+1j),1.0264114293767013,1.0327641473637577,1.0262211153142675,0.9999969417993514,0.9960495754924312,0.04926470532382808,-1.3074641105930835,0.048807014912506455,4,15,15,1,16,,,0.10570949967462662,0.9595598855126357,0.9205116156396409,0.0666612298016318,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30B_c30_a1p41_b1p41,20260226-015926_p64_i2500,1250,B30B,3,3,15,(1.4142+0j),(1+1j),1.018392749311006,1.0266706177377802,1.018029500257465,0.9999923058226757,0.9939092276055853,0.9962095636468089,-0.0016492933413393602,0.9999795321691367,5,0,0,0,1,,,0.10570949967462662,0.9595598855126357,0.9123200005828385,0.05846961474482937,breeding_fock,False,False,,alpha=config+beta=config,128
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,12,B30,3,3,15,(1+0j),(1+1j),1.2112255831939087,1.2112257186420288,1.2112255831930092,1.0,0.9999999881625417,0.0002773775654322679,-3.5569286680031067,0.0002780697138371235,6,3,6,3,24,1.0,,0.10515430190994114,1.0,1.106071281283068,0.21122558319300921,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,14,B30,3,3,15,(1+0j),(1+1j),1.2103178122920946,1.2103176337916286,1.2103178122908376,1.0,0.999999983725527,0.0002552085322051512,-3.5931048102499608,0.0002507572491194711,5,4,9,4,90,1.0,,0.10515430190994114,1.0,1.1051635103808963,0.21031781229083757,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,18,B30,3,3,15,(1+0j),(1+1j),1.1120310872904196,1.1135072820430643,1.112000714255338,0.9999997419846582,0.9983872611497435,0.9957689870513483,-0.0018414038310002262,0.9955998024520178,2,0,0,0,1,,,0.10515430190994114,1.0,1.0068464123453968,0.11200071425533809,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,19,B30,3,3,15,(1+0j),(1+1j),1.1088950399300224,1.1111770764511049,1.108867519339944,0.9999998358619308,0.9986799236173718,0.9701792364478479,-0.013148024280784827,0.9659766808199894,2,0,0,0,1,,,0.10515430190994114,1.0,1.0037132174300027,0.10886751933994399,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,21,B30,3,3,15,(1+0j),(1+1j),1.1325790982125399,1.1326331865687647,1.1325790448304518,0.9999999999705055,0.9999823069609939,1.0,0.0,0.9999999999741063,1,0,0,0,1,,,0.10515430190994114,1.0,1.0274247429205106,0.1325790448304518,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,37,B30,3,3,15,(1+0j),(1+1j),1.2134412256466416,1.2134414849419826,1.2134412256458493,1.0,0.9999999887640655,2.0507000141113306e-06,-5.688097865592032,2.0584209747089104e-06,8,4,13,5,540,,,0.10515430190994114,1.0,1.108286923735908,0.21344122564584933,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,62,B30,3,3,15,(1+0j),(1+1j),1.207148225111485,1.2071485465730178,1.207148225109829,1.0,0.9999999820354463,0.00034765861194593125,-3.4588470081185143,0.00034675225998320963,7,2,5,3,18,,,0.10515430190994114,1.0,1.1019939231998879,0.2071482251098291,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-175753_p64_i2500,64,B30,3,3,15,(1+0j),(1+1j),0.7451475009250027,0.7451475306706832,0.7451475009250044,1.0,0.9999999999988557,1.1159305088257556e-06,-5.952362848922784,1.0032625719784596e-15,8,4,13,5,540,,1.419106950476882,0.10515430190994114,1.0,0.6399931990150632,-0.25485249907499563,breeding_fock,False,False,,alpha=config+beta=config,8
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,2,B30,3,3,15,(1+0j),(1+1j),1.2096192015888625,1.209618949802169,1.2096192015872023,1.0,0.9999999796966065,0.06277102943635583,-1.2022407489203777,0.06281665485065749,2,3,3,1,4,0.9999999999999998,,0.10515430190994114,1.0,1.104464899677261,0.20961920158720226,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,10,B30,3,3,15,(1+0j),(1+1j),1.1630435153905672,1.1630435124046938,1.163043515390568,1.0,0.999999999999855,0.0011794562260805798,-2.9283181727304255,2.49297940600501e-05,5,4,5,2,10,1.0,,0.10515430190994114,1.0,1.0578892134806268,0.16304351539056805,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,11,B30,3,3,15,(1+0j),(1+1j),1.2100142637518894,1.2100144795708967,1.2100142637478593,1.0,0.999999967602974,0.05497506431095051,-1.2598342539203398,0.054992914362959805,2,4,4,1,5,,,0.10515430190994114,1.0,1.104859961837918,0.21001426374785925,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,16,B30,3,3,15,(1+0j),(1+1j),1.1460537048184396,1.146210573714123,1.1460536670971864,0.9999999999489582,0.9999776012065157,0.997256570783765,-0.001193093503227154,0.9980808860016231,2,0,0,0,1,,,0.10515430190994114,1.0,1.0408993651872451,0.14605366709718637,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,21,B30,3,3,15,(1+0j),(1+1j),1.1432772115977317,1.1432247390937957,1.143277192643184,0.9999999999248954,0.9999729514748775,1.0,0.0,0.9999999999298316,1,0,0,0,1,,,0.10515430190994114,1.0,1.0381228907332427,0.14327719264318395,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,47,B30,3,3,15,(1+0j),(1+1j),1.1627590196760778,1.1627643013758717,1.162759018540217,0.999999999999895,0.9999986035641547,0.001574658241461112,-2.8028136894636657,0.0015357791442508484,5,3,5,2,12,,,0.10515430190994114,1.0,1.0576047166302758,0.16275901854021702,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,48,B30,3,3,15,(1+0j),(1+1j),1.1960417777562995,1.1960434861710842,1.1960417777440804,0.9999999999999999,0.9999999259980648,1.8605452387059581e-06,-5.730359765749134,1.8738921034043759e-06,8,4,13,5,540,,,0.10515430190994114,1.0,1.0908874758341391,0.19604177774408038,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p00_b1p41,20260221-182208_p64_i2500,64,B30,3,3,15,(1+0j),(1+1j),0.7451475009250027,0.7451475306706832,0.7451475009250044,1.0,0.9999999999988557,1.1159305088257556e-06,-5.952362848922784,1.0032625719784596e-15,8,4,13,5,540,,1.419106950476882,0.10515430190994114,1.0,0.6399931990150632,-0.25485249907499563,breeding_fock,False,False,,alpha=config+beta=config,18
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,706,B30,3,3,15,(1.4142+0j),(1+1j),1.0133488906691972,1.025684952412139,1.0125335122432788,0.999978526055881,0.9880202227978673,0.00023677415869612623,-3.625665697844703,0.0002150610444623872,2,15,19,2,80,1.0,,0.10570949967462662,0.9595598855126357,0.9068240125686522,0.0529736267306431,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,800,B30,3,3,15,(1.4142+0j),(1+1j),0.9167408826356798,0.9167410404476926,0.9167408826356825,1.0,0.9999999947099749,0.0036574099449785268,-2.436826358539737,1.0580095306996123e-07,3,4,11,3,100,1.0,1.2397939517995422,0.10570949967462662,0.9595598855126357,0.8110313829610559,-0.04281900287695317,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,801,B30,3,3,15,(1.4142+0j),(1+1j),0.9369206321469316,0.9369205575075369,0.9369206321469301,1.0,0.9999999980742275,0.004138258783899133,-2.383182354437503,1.5130711484940452e-07,3,4,11,3,100,,1.1757203467140527,0.10570949967462662,0.9595598855126357,0.8312111324723035,-0.022639253365705603,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,802,B30,3,3,15,(1.4142+0j),(1+1j),1.004066442671288,1.0040663965630054,1.0040664426712858,1.0,0.9999999999537281,0.004608034421515725,-2.336484285440204,5.904166997990991e-07,3,4,11,3,100,,,0.10570949967462662,0.9595598855126357,0.8983569429966591,0.04450655715865004,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,803,B30,3,3,15,(1.4142+0j),(1+1j),0.9369206321469316,0.9369205575075369,0.9369206321469301,1.0,0.9999999980742275,0.004138258783899133,-2.383182354437503,1.5130711484940452e-07,3,4,11,3,100,,1.1757203467140527,0.10570949967462662,0.9595598855126357,0.8312111324723035,-0.022639253365705603,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,2051,B30,3,3,15,(1.4142+0j),(1+1j),0.6936027465507557,0.6936027472831431,0.6936027465507556,1.0,0.9999999999999853,1.3149901584301508e-06,-5.8810774974825675,3.8920453711564504e-16,8,4,13,5,540,,1.3118304178833378,0.10570949967462662,0.9595598855126357,0.587893246876129,-0.2659571389618801,breeding_fock,False,False,,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,2056,B30,3,3,15,(1.4142+0j),(1+1j),0.7393952015100613,1.788355858681131,0.7393952015100612,1.0,341631.61018513434,1.4758750568144271e-06,-5.830950407033855,2.0581107784490384e-15,8,4,14,6,1080,,,0.10570949967462662,0.9595598855126357,0.6336857018354346,-0.2201646840025745,breeding_fock,False,True,l_truncation,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-095158_p64_i2500,2059,B30,3,3,15,(1.4142+0j),(1+1j),0.7239937805532981,1.7679538641187227,0.723993780553297,1.0,360513.07862074923,1.4703884468066682e-06,-5.8325679183000645,1.838782551423527e-15,8,4,14,6,1080,,,0.10570949967462662,0.9595598855126357,0.6182842808786704,-0.23556610495933872,breeding_fock,False,True,l_truncation,alpha=config+beta=config,152
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,800,B30,3,3,15,(1.4142+0j),(1+1j),0.9167408826356798,0.9167410404476926,0.9167408826356825,1.0,0.9999999947099749,0.0036574099449785268,-2.436826358539737,1.0580095306996123e-07,3,4,11,3,100,1.0,1.2397939517995422,0.10570949967462662,0.9595598855126357,0.8110313829610559,-0.04281900287695317,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,801,B30,3,3,15,(1.4142+0j),(1+1j),0.9369206321469316,0.9369205575075369,0.9369206321469301,1.0,0.9999999980742275,0.004138258783899133,-2.383182354437503,1.5130711484940452e-07,3,4,11,3,100,0.9999999999999998,1.1757203467140527,0.10570949967462662,0.9595598855126357,0.8312111324723035,-0.022639253365705603,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,802,B30,3,3,15,(1.4142+0j),(1+1j),1.004066442671288,1.0040663965630054,1.0040664426712858,1.0,0.9999999999537281,0.004608034421515725,-2.336484285440204,5.904166997990991e-07,3,4,11,3,100,,,0.10570949967462662,0.9595598855126357,0.8983569429966591,0.04450655715865004,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,803,B30,3,3,15,(1.4142+0j),(1+1j),0.9167408826356798,0.9167410404476926,0.9167408826356825,1.0,0.9999999947099749,0.0036574099449785268,-2.436826358539737,1.0580095306996123e-07,3,4,11,3,100,,1.2397939517995422,0.10570949967462662,0.9595598855126357,0.8110313829610559,-0.04281900287695317,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,2052,B30,3,3,15,(1.4142+0j),(1+1j),0.6936027465507557,0.6936027472831431,0.6936027465507556,1.0,0.9999999999999853,1.3149901584301508e-06,-5.8810774974825675,3.8920453711564504e-16,8,4,13,5,540,,1.3118304178833378,0.10570949967462662,0.9595598855126357,0.587893246876129,-0.2659571389618801,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,2053,B30,3,3,15,(1.4142+0j),(1+1j),0.6936027465507557,0.6936027472831431,0.6936027465507556,1.0,0.9999999999999853,1.3149901584301508e-06,-5.8810774974825675,3.8920453711564504e-16,8,4,13,5,540,,1.3118304178833378,0.10570949967462662,0.9595598855126357,0.587893246876129,-0.2659571389618801,breeding_fock,False,False,,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,2058,B30,3,3,15,(1.4142+0j),(1+1j),0.7167577315801987,1.785975070355671,0.7167577315801996,1.0,362500.0607083468,1.4703884468066682e-06,-5.8325679183000645,1.8273894322677203e-15,8,4,14,6,1080,,,0.10570949967462662,0.9595598855126357,0.611048231905573,-0.2428021539324361,breeding_fock,False,True,l_truncation,alpha=config+beta=config,138
experiments,B30_c30_a1p41_b1p41,20260224-103500_p64_i2500,2059,B30,3,3,15,(1.4142+0j),(1+1j),0.7449616349533389,1.7808201393578762,0.7449616349533399,1.0,365717.94573257095,1.4735391934532886e-06,-5.831638308219813,1.7431119024308911e-15,8,4,14,6,1080,,,0.10570949967462662,0.9595598855126357,0.6392521352787133,-0.21459825055929582,breeding_fock,False,True,l_truncation,alpha=config+beta=config,138
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,501,00B,3,3,15,(1+0j),(1+1j),1.115702509880066,1.089371740503642,1.0880963671304023,0.9999999455694156,0.9994351147742314,1.0,0.0,0.9999999152784004,2,0,0,0,1,1.0,,0.10515430190994114,1.0,0.9829420652204611,0.08809636713040225,breeding_fock,False,False,,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,502,00B,3,3,15,(1+0j),(1+1j),1.115702509880066,1.089371740503642,1.0880963671304023,0.9999999455694156,0.9994351147742314,1.0,0.0,0.9999999152784004,2,0,0,0,1,1.0,,0.10515430190994114,1.0,0.9829420652204611,0.08809636713040225,breeding_fock,False,False,,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,503,00B,3,3,15,(1+0j),(1+1j),1.115702509880066,1.089371740503642,1.0880963671304023,0.9999999455694156,0.9994351147742314,1.0,0.0,0.9999999152784004,2,0,0,0,1,,,0.10515430190994114,1.0,0.9829420652204611,0.08809636713040225,breeding_fock,False,False,,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,1705,00B,3,3,15,(1+0j),(1+1j),0.41679811477661133,1.6900676487550905,1.3508629098307698,1.0,23412.36342710576,5.2865770585261246e-05,-4.276825433021329,6.661206042543069e-12,6,15,35,3,1536,,,0.10515430190994114,1.0,1.2457086079208286,0.35086290983076984,breeding_fock,False,True,l_truncation,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,1706,00B,3,3,15,(1+0j),(1+1j),0.41724351048469543,1.675070455468454,1.326546741949616,1.0,22468.371708304814,5.4036542316258526e-05,-4.2673124483437865,7.214584969048401e-12,6,15,35,3,1536,,,0.10515430190994114,1.0,1.2213924400396747,0.32654674194961597,breeding_fock,False,True,l_truncation,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,1707,00B,3,3,15,(1+0j),(1+1j),0.42606595158576965,1.7658160181225349,1.282066635125791,0.9999999999999974,44346.1421069167,6.496795686106448e-05,-4.187300790890746,1.3112834074590378e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.1769123332158498,0.282066635125791,breeding_fock,False,True,l_truncation,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,1708,00B,3,3,15,(1+0j),(1+1j),0.42606595158576965,1.7658160181225349,1.282066635125791,0.9999999999999974,44346.1421069167,6.496795686106448e-05,-4.187300790890746,1.3112834074590378e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.1769123332158498,0.282066635125791,breeding_fock,False,True,l_truncation,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-093551_p64_i2500,1709,00B,3,3,15,(1+0j),(1+1j),0.4289276599884033,1.6589034705279742,1.2116564362590592,0.9999999999998985,24313.923979871306,6.555252666637597e-05,-4.183410564139925,1.4114275436777789e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.106502134349118,0.21165643625905917,breeding_fock,False,True,l_truncation,alpha=config+beta=config,130
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,501,00B,3,3,15,(1+0j),(1+1j),1.1156082153320312,1.0894602145855083,1.0881861138850595,0.9999999456263466,0.9994353965831496,1.0,0.0,0.9999999153747661,2,0,0,0,1,1.0000000000000009,,0.10515430190994114,1.0,0.9830318119751184,0.08818611388505948,breeding_fock,False,False,,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,503,00B,3,3,15,(1+0j),(1+1j),1.1156082153320312,1.0894602145855083,1.0881861138850595,0.9999999456263466,0.9994353965831496,1.0,0.0,0.9999999153747661,2,0,0,0,1,1.0000000000000009,,0.10515430190994114,1.0,0.9830318119751184,0.08818611388505948,breeding_fock,False,False,,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,657,00B,3,3,15,(1+0j),(1+1j),1.1154817342758179,1.088514175802856,1.0827442575426727,0.9999993858876953,0.9974636784398937,0.02042054817244761,-1.6899326038223834,0.020418852851600878,2,11,14,2,48,,,0.10515430190994114,1.0,0.9775899556327315,0.08274425754267267,breeding_fock,False,False,,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,1705,00B,3,3,15,(1+0j),(1+1j),0.41679811477661133,1.6900676487550905,1.3508629098307698,1.0,23412.36342710576,5.2865770585261246e-05,-4.276825433021329,6.661206042543069e-12,6,15,35,3,1536,,,0.10515430190994114,1.0,1.2457086079208286,0.35086290983076984,breeding_fock,False,True,l_truncation,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,1706,00B,3,3,15,(1+0j),(1+1j),0.41724351048469543,1.675070455468454,1.326546741949616,1.0,22468.371708304814,5.4036542316258526e-05,-4.2673124483437865,7.214584969048401e-12,6,15,35,3,1536,,,0.10515430190994114,1.0,1.2213924400396747,0.32654674194961597,breeding_fock,False,True,l_truncation,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,1707,00B,3,3,15,(1+0j),(1+1j),0.42606595158576965,1.7658160181225349,1.282066635125791,0.9999999999999974,44346.1421069167,6.496795686106448e-05,-4.187300790890746,1.3112834074590378e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.1769123332158498,0.282066635125791,breeding_fock,False,True,l_truncation,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,1708,00B,3,3,15,(1+0j),(1+1j),0.42606595158576965,1.7658160181225349,1.282066635125791,0.9999999999999974,44346.1421069167,6.496795686106448e-05,-4.187300790890746,1.3112834074590378e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.1769123332158498,0.282066635125791,breeding_fock,False,True,l_truncation,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p00_b1p41,20260514-100523_p64_i2500,1709,00B,3,3,15,(1+0j),(1+1j),0.4289276599884033,1.6589034705279742,1.2116564362590592,0.9999999999998985,24313.923979871306,6.555252666637597e-05,-4.183410564139925,1.4114275436777789e-11,6,15,35,3,1536,,,0.10515430190994114,1.0,1.106502134349118,0.21165643625905917,breeding_fock,False,True,l_truncation,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p41_b1p41,20260529-081634_p64_i2500,1150,00B,3,3,15,(1.4142+0j),(1+1j),0.7245056629180908,1.082883323537885,1.0825755253344558,0.9999999994442609,0.9999187288543441,0.05151869427337352,-1.288035152578656,0.0009720306732344359,4,10,10,1,11,0.9999999999999993,,0.10570949967462662,0.9595598855126357,0.9768660256598292,0.12301563982182007,breeding_fock,False,False,,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p41_b1p41,20260529-081634_p64_i2500,1151,00B,3,3,15,(1.4142+0j),(1+1j),0.7606711983680725,1.0965925148087148,1.0962648564618018,0.9999999997573266,0.9999395502213232,0.05198237708637004,-1.2841438646601502,0.0006021245931309454,4,10,10,1,11,1.0000000000000009,,0.10570949967462662,0.9595598855126357,0.9905553567871752,0.13670497094916612,breeding_fock,False,False,,alpha=config+beta=config,143
output_old/experiments,00B_c30_a1p41_b1p41,20260529-081634_p64_i2500,1152,00B,3,3,15,(1.4142+0j),(1+1j),0.8388267159461975,1.1253159037131115,1.125002201507257,0.9999999998572076,0.9999593403347534,0.0644192755270778,-1.1909841636573026,0.0007542515647245158,4,10,10,1,11,,,0.10570949967462662,0.9595598855126357,1.0192927018326303,0.16544231599462123,breeding_fock,False,False,,alpha=config+beta=config,143
